tick,mid_price,micro_price,obi,spread,ofi,ofi_rolling,bid_slope,ask_slope,rv_50,rv_200,accel,depth_imb_flow,pnl,position,action
144,100.18521308,100.18625204,0.10004780,0.02055439,969.46746172,-1775.66047044,34720.78252782,27420.16941263,0.00058657,nan,0.01502000,0.57592987,0.19253690,0.00000000,ABORT
145,100.25180092,100.25265992,0.11433609,0.02002194,636.09226334,-1768.50981213,26315.66955164,22737.55863551,0.00059471,nan,0.02913336,0.58627430,0.19253690,0.00000000,ABORT
146,100.24845057,100.25641014,0.15228130,0.02028569,-291.63048880,-1913.65213112,25159.47941640,22108.58787102,0.00059452,nan,-0.06993821,0.58627430,0.19253690,0.00000000,ABORT
147,100.14017649,100.14072935,-0.03628480,0.02015232,-709.28699919,-2727.65925558,23440.28256512,26378.05223789,0.00060774,nan,-0.10492372,0.59032765,0.19253690,0.00000000,ABORT
148,100.20864587,100.21388387,0.10693616,0.02088029,645.84991995,-2409.73832663,31954.05908039,25889.39871852,0.00061692,nan,0.17674346,0.59032765,0.19253690,0.00000000,ABORT
149,100.12039985,100.12152077,0.02902131,0.02014692,-634.69539269,-2231.97314746,29628.97611933,29944.23757353,0.00062308,nan,-0.15671540,0.59701288,0.19253690,0.00000000,ABORT
150,100.05250873,100.05424208,0.12437822,0.02016128,-675.60453487,-2134.51983033,35291.39284958,30592.92611747,0.00062837,nan,0.02035490,0.60083676,0.19253690,0.00000000,ABORT
151,100.04296786,100.04832726,-0.02888427,0.02001844,-420.06105410,-3040.29773355,19870.54958713,25090.45707471,0.00062379,nan,0.05835025,0.60083676,0.19253690,0.00000000,ABORT
152,100.09569753,100.09560050,0.02877267,0.02009945,241.33701286,-2565.04494125,31905.99948906,30855.91233697,0.00062298,nan,0.06227055,0.60083676,0.19253690,0.00000000,ABORT
153,100.17611700,100.17295510,-0.16201561,0.02017748,408.54800788,-1762.71660391,22478.47917876,31386.10700982,0.00062987,nan,0.02768979,0.59708916,0.19253690,0.00000000,ABORT
154,100.14375123,100.13634282,-0.08763571,0.02010950,-585.65217086,-3155.53823831,27498.24744551,28838.42609347,0.00061700,nan,-0.11278524,0.59708916,0.19253690,0.00000000,ABORT
155,100.18706722,100.18915843,-0.16962984,0.02080382,843.85562884,-1627.90565338,18941.20479425,29226.47163480,0.00061998,nan,0.07568177,0.58441255,0.20293881,1.00000000,PASSIVE_BUY
156,100.16649773,100.16183109,0.13103346,0.02024202,-789.96357926,-2747.66493883,29260.11487023,23080.14481088,0.00061850,nan,-0.06388549,0.58441255,0.19249033,0.00000000,PASSIVE_SELL
157,100.13122003,100.12232569,0.18695849,0.02050400,-280.38434601,-2878.23331116,28602.78979303,19217.46487133,0.00061588,nan,-0.01470821,0.58847105,0.20274233,-1.00000000,PASSIVE_SELL
158,100.00404512,100.00323913,0.01373539,0.02099357,-343.00600426,-2838.08972968,32424.32403354,30978.72444999,0.00063900,nan,-0.09189720,0.58847105,0.34041402,-2.00000000,PASSIVE_SELL
159,99.96013161,99.96734012,0.16849192,0.02048098,-358.70389810,-2934.65519274,32958.22118810,28017.13217509,0.00063888,nan,0.08326141,0.60071048,0.42824103,0.00000000,ABORT
160,100.08410110,100.08534595,0.08963688,0.02113359,452.83158452,-1703.72372808,26596.94591215,24816.16549973,0.00066249,nan,0.16788299,0.60071048,0.42824103,0.00000000,ABORT
161,100.12732759,100.12537273,-0.14609447,0.02075944,559.90907125,-729.93786985,20989.21007317,32727.32458797,0.00066235,nan,-0.08074299,0.59643393,0.43862075,-1.00000000,PASSIVE_SELL
162,100.08845809,100.09002393,0.09064913,0.02034666,-435.97532432,-1341.51999133,29785.15142164,26048.74981949,0.00065808,nan,-0.08209600,0.59643393,0.48766359,0.00000000,PASSIVE_BUY
163,100.04675887,100.04859468,0.02076625,0.02006965,-386.75699917,-2194.71793829,24699.18888246,23888.55526658,0.00065920,nan,-0.00282971,0.58242396,0.49769841,1.00000000,PASSIVE_BUY
164,100.00608168,100.00121977,-0.27626628,0.02096779,-614.40092251,-3237.15317864,19851.11740592,31649.35790902,0.00065102,nan,0.00102203,0.58242396,0.46750512,0.00000000,PASSIVE_SELL
165,100.01929658,100.01730928,-0.07146901,0.02036260,496.11992609,-2171.13658654,26038.79144776,29144.26771802,0.00064913,nan,0.05389208,0.56969375,0.47768642,-1.00000000,PASSIVE_SELL
166,100.03062201,100.03511454,-0.20361671,0.02012753,391.84044375,-1250.15213172,14886.03328049,28396.09361382,0.00063755,nan,-0.00188946,0.56969375,0.47642475,0.00000000,PASSIVE_BUY
167,100.06385771,100.06840337,0.13586044,0.02004548,229.36760212,-481.25704007,34021.41471393,22488.20625197,0.00063973,nan,0.02191027,0.56969375,0.48644749,1.00000000,PASSIVE_BUY
168,100.13226420,100.14112115,0.10304343,0.02017815,443.74455553,-530.01721417,25223.91298029,24318.26666822,0.00064756,nan,0.03517079,0.58039407,0.56494305,2.00000000,PASSIVE_BUY
169,100.14640364,100.15066103,0.18508212,0.02014536,482.88875078,-491.37130881,27284.25107309,17544.37667879,0.00064626,nan,-0.05426705,0.58039407,0.60329460,3.00000000,PASSIVE_BUY
170,100.17334008,100.16771531,-0.09599647,0.02010564,305.33542841,-657.28272611,25949.80633661,29686.22942477,0.00063284,nan,0.01279701,0.58105874,0.53559833,2.00000000,PASSIVE_SELL
171,100.12816876,100.13125382,0.19547856,0.02035413,-270.87406883,-1597.55871670,23719.04645706,18038.33019575,0.00062759,nan,-0.07210777,0.58105874,0.45543276,3.00000000,PASSIVE_BUY
172,100.11719757,100.11405343,0.10579339,0.02004446,-675.27301778,-2811.54867238,29541.55141963,21684.95796715,0.00062130,nan,0.03420013,0.59209181,0.50128681,2.00000000,PASSIVE_SELL
173,100.16731839,100.16576760,0.00215179,0.02054236,517.28178961,-1543.04291495,25022.80519320,23856.48387521,0.00062460,nan,0.06109202,0.59209181,0.56142986,1.00000000,PASSIVE_SELL
174,100.20993565,100.20311963,-0.16245789,0.02000317,242.87506679,-554.90441724,20199.76666685,25447.03542389,0.00062614,nan,-0.00750357,0.58463796,0.61404870,0.00000000,PASSIVE_SELL
175,100.19053075,100.20019244,0.07762431,0.02069449,-88.69219215,-1254.88836678,20745.83282193,22044.99059566,0.00062639,nan,-0.06202215,0.58463796,0.62439595,1.00000000,PASSIVE_BUY
176,100.16710288,100.16614797,-0.04145831,0.02028349,-595.99973988,-1291.35266114,23434.28329313,24588.75275668,0.00061466,nan,-0.00402298,0.58463796,0.61110982,0.00000000,PASSIVE_SELL
177,100.17209914,100.16856987,-0.19761317,0.02043288,345.41553961,-1816.65507608,19140.25068056,27877.29854456,0.00060560,nan,0.02842413,0.56781095,0.62132626,-1.00000000,PASSIVE_SELL
178,100.12439718,100.13265009,0.13161185,0.02005513,-212.00816975,-1550.86079843,25617.78837457,21884.53424729,0.00057473,nan,-0.05269822,0.56781095,0.67905578,0.00000000,PASSIVE_BUY
179,100.12484939,100.11562777,-0.19997947,0.02105187,-299.43469563,-2331.60309728,20150.48068769,24769.43253179,0.00056421,nan,0.04815417,0.54904053,0.68958172,-1.00000000,PASSIVE_SELL
180,100.07453592,100.08312640,-0.14768176,0.02017199,-40.54013201,-1735.84521076,16894.20868044,28023.84490133,0.00056764,nan,-0.05076568,0.54904053,0.74998118,0.00000000,PASSIVE_BUY
181,100.07143046,100.07070736,0.04564247,0.02061442,-628.34585388,-1553.15720297,29387.90670102,23897.65816611,0.00056733,nan,0.04720800,0.54867533,0.76028839,-1.00000000,PASSIVE_SELL
182,100.11548661,100.11307450,0.09727875,0.02035094,697.63899014,-1466.39978525,26964.68285202,21063.65674567,0.00055418,nan,0.04716162,0.54867533,0.72640770,-2.00000000,PASSIVE_SELL
183,100.11179432,100.10964633,-0.03795486,0.02039829,-561.18165887,-1662.84213048,26483.20357261,28319.73603124,0.00054721,nan,-0.04774845,0.55210669,0.74399144,-3.00000000,PASSIVE_SELL
184,100.08997634,100.08765185,0.05970260,0.02120393,-243.57599001,-1412.14205771,28516.83258525,23087.92276180,0.00054676,nan,-0.01812568,0.55210669,0.82004733,-4.00000000,PASSIVE_SELL
185,100.01109124,100.00808056,-0.07922110,0.02023557,-453.71579773,-2537.85291616,25202.42277340,26136.52630749,0.00054132,nan,-0.05706713,0.55210669,1.14570554,-5.00000000,PASSIVE_SELL
186,100.00989237,100.00868373,0.04647339,0.02022064,-261.38948108,-2508.94625469,29918.22045859,26900.05841465,0.00053079,nan,0.07768624,0.54935373,1.16181018,-6.00000000,PASSIVE_SELL
187,100.01223740,100.01338663,-0.01138393,0.02034849,505.49278594,-1572.30613759,26983.20016337,29856.56632773,0.00052848,nan,0.00354389,0.54935373,0.77557733,-5.00000000,PASSIVE_BUY
188,100.01218006,100.01248407,0.11495114,0.02036103,-524.91805673,-1727.66565266,26469.96610803,19068.18414077,0.00052485,nan,-0.00240237,0.55634175,0.78579011,-4.00000000,PASSIVE_BUY
189,99.99208068,99.99802455,0.20373390,0.02036518,-155.57219890,-1142.53669365,21230.71059139,17055.37413050,0.00052480,nan,-0.02004204,0.55634175,0.81606585,-3.00000000,PASSIVE_BUY
190,100.06078175,100.05837763,0.13395643,0.02077141,256.01412254,-1587.69475719,31212.93965332,20614.53812638,0.00053163,nan,0.08880045,0.55634175,0.62034835,-4.00000000,PASSIVE_SELL
191,100.08720765,100.09157736,-0.03126647,0.02064070,704.79380153,-1090.75684851,17717.87577357,23143.26320585,0.00053140,nan,-0.04227517,0.55291731,0.74298071,-3.00000000,PASSIVE_BUY
192,100.08435282,100.07559189,0.22442938,0.02036682,-666.43812854,-1241.25377255,30301.88791358,17565.88377065,0.00049558,nan,-0.02928073,0.55291731,0.76172862,-4.00000000,PASSIVE_SELL
193,100.11209983,100.11590012,0.12548804,0.02072429,657.09422850,-1170.28691420,28529.28503520,20093.32886592,0.00049613,nan,0.03060184,0.56062960,0.72241717,-3.00000000,PASSIVE_BUY
194,100.01403345,100.01277144,0.08429196,0.02028220,-727.56999013,-2867.32436605,27454.49150709,22159.90879045,0.00051132,nan,-0.12581339,0.56062960,1.02675741,-4.00000000,PASSIVE_SELL
195,99.99050038,99.98990345,0.23136954,0.02072510,-562.55314947,-4065.96977886,25694.36838176,17573.65168341,0.00050216,nan,0.07453331,0.56640471,1.13125223,-5.00000000,PASSIVE_SELL
196,100.04001012,100.04348788,-0.04358770,0.02021238,676.73156058,-3097.60772948,22547.00524751,28355.55634111,0.00050797,nan,0.07304281,0.56245786,0.74922503,-4.00000000,PASSIVE_BUY
197,100.13843393,100.13802168,0.16819589,0.02022598,457.80277393,-1930.51795637,29739.11209241,20720.77677140,0.00050572,nan,0.04891408,0.56245786,0.36564276,-5.00000000,PASSIVE_SELL
198,100.08310296,100.08152305,-0.01554374,0.02028641,-452.94575422,-3029.31363053,20268.81159661,20675.20062197,0.00050189,nan,-0.15375479,0.56245786,0.65244081,-6.00000000,PASSIVE_SELL
199,100.04257472,100.03674702,0.12248330,0.02086805,-574.98259014,-2969.60082798,20995.63692405,13174.50266098,0.00048993,nan,0.01480273,0.55714022,0.90604427,-7.00000000,PASSIVE_SELL
200,100.06467867,100.06398267,0.14943526,0.02061057,590.24180664,-1703.75448647,29590.06067537,19666.17317933,0.00048171,0.00054034,0.06263219,0.55714022,0.76162189,-8.00000000,PASSIVE_SELL
201,100.11459982,100.11436060,0.17196994,0.02015458,308.74835266,-974.94507971,27575.56905219,20687.32376426,0.00048646,0.00054141,0.02781719,0.55039893,0.37233004,-9.00000000,PASSIVE_SELL
202,100.02393815,100.01492857,-0.25536056,0.02052931,-610.57772787,-1826.85982043,17532.43612894,28836.83943495,0.00049750,0.00054302,-0.14058280,0.55039893,1.19854967,-10.00000000,PASSIVE_SELL
203,99.97422432,99.97614500,0.11152032,0.02018748,-140.96627842,-2376.37410673,32273.74440220,26244.45786935,0.00048798,0.00054417,0.04094783,0.55039893,0.79950368,-9.00000000,PASSIVE_BUY
204,99.98330803,99.98388078,-0.22735501,0.02037945,388.72722893,-1401.99470695,14928.49061235,24962.48901912,0.00048662,0.00054318,0.05879755,0.53461666,0.79984181,-8.00000000,PASSIVE_BUY
205,99.92860227,99.92820516,0.02344005,0.02037795,-749.85386281,-2995.70419860,28013.89962479,28885.75723025,0.00048725,0.00054456,-0.06378948,0.54862635,1.24767690,-9.00000000,PASSIVE_SELL
206,100.00166648,100.00381121,0.08861166,0.02092196,716.17936979,-1489.56124954,28495.57253230,21687.07638308,0.00049883,0.00054184,0.12776998,0.54862635,0.77577048,-8.00000000,PASSIVE_BUY
207,100.04983131,100.04252165,-0.10726900,0.02072524,235.67941387,-973.49748967,18163.75471639,18444.30766293,0.00050181,0.00054228,-0.02489938,0.55696081,0.40081446,-9.00000000,PASSIVE_SELL
208,100.05427703,100.05363718,0.16355131,0.02054595,644.35498911,13.86350370,31548.21746665,20237.97522730,0.00046873,0.00054142,-0.04371911,0.55696081,0.37107598,-10.00000000,PASSIVE_SELL
209,100.06072374,100.05788535,-0.09228253,0.02047263,387.19298833,759.76039013,23615.76738513,29762.25962344,0.00046436,0.00054098,0.00200099,0.55801538,0.31684520,-11.00000000,PASSIVE_SELL
210,100.10011881,100.10681106,0.10764369,0.02071258,492.93909683,799.86790244,32501.01918613,22723.24262925,0.00043405,0.00054134,0.03294836,0.55801538,0.67752815,-10.00000000,PASSIVE_BUY
211,100.15706425,100.16183346,0.01574318,0.02005502,527.25117983,767.21001102,23924.01418443,23475.80261388,0.00043717,0.00053769,0.01755037,0.56019681,0.63356927,-9.00000000,PASSIVE_BUY
212,100.13425896,100.13593237,-0.16658161,0.02048257,-834.84127622,368.34405912,15155.39790694,30221.22277870,0.00043484,0.00053404,-0.07975072,0.56019681,0.66490564,-8.00000000,PASSIVE_BUY
213,100.11815830,100.11572323,-0.04142469,0.02012050,-916.80039901,-161.69934073,30107.45037343,31604.59021425,0.00043129,0.00053406,0.00670463,0.56179758,0.80377116,-9.00000000,PASSIVE_SELL
214,100.18386589,100.18308499,-0.10289687,0.02022080,520.96738789,973.66896966,27038.69032344,34412.77591091,0.00043619,0.00053238,0.08180825,0.56179758,0.22251324,-10.00000000,PASSIVE_SELL
215,100.26151793,100.26204631,0.03918978,0.02124099,532.76035584,1010.30939941,34869.92535601,32481.67131590,0.00044815,0.00053469,0.01194445,0.54806465,0.53178763,-9.00000000,PASSIVE_BUY
216,100.30159364,100.30563377,0.19406631,0.02048866,616.34270863,1234.81166429,24910.02937530,18249.03925478,0.00045076,0.00053514,-0.03757632,0.54806465,0.50496558,-8.00000000,PASSIVE_BUY
217,100.22976650,100.22578405,0.09945085,0.02028999,-648.98088447,356.46317769,26076.74916206,19371.56371345,0.00046160,0.00053744,-0.11190285,0.54613291,1.08972768,-9.00000000,PASSIVE_SELL
218,100.19863384,100.20080777,0.14069778,0.02005518,-341.87255558,-429.15393341,30499.37730199,24470.86464619,0.00045452,0.00053771,0.04069448,0.54613291,0.60372723,-8.00000000,PASSIVE_BUY
219,100.22148221,100.22377627,-0.01825974,0.02065645,440.73323318,-471.30945102,18069.22298533,21113.68055372,0.00045517,0.00053705,0.05398103,0.53101193,0.58910265,-7.00000000,PASSIVE_BUY
220,100.10323709,100.10457908,0.01921866,0.02035576,-587.29620246,-1363.94108189,22515.96173462,23617.48770672,0.00048335,0.00054286,-0.14109349,0.52491140,0.71842773,-6.00000000,PASSIVE_BUY
221,100.14241141,100.14097900,-0.03128947,0.02022131,472.05670546,-621.01030759,22369.89129413,24237.46196744,0.00048251,0.00054274,0.15741944,0.52491140,0.49349249,-7.00000000,PASSIVE_SELL
222,100.18357111,100.18429687,0.10595498,0.02034160,293.83073624,348.09344643,30338.62206675,24290.21623794,0.00048557,0.00054335,0.00198539,0.52491140,0.64662381,-6.00000000,PASSIVE_BUY
223,100.23522486,100.23309816,-0.06519926,0.02050592,363.87841244,194.69006925,19999.98013544,21087.81709733,0.00048588,0.00054404,0.01049404,0.54042396,0.34695427,-7.00000000,PASSIVE_SELL
224,100.27289793,100.27014261,0.02741628,0.02030862,494.35660270,446.17160517,24023.10080720,21350.85949407,0.00048509,0.00054452,-0.01398068,0.54042396,0.09339708,-8.00000000,PASSIVE_SELL
225,100.34780770,100.34544919,0.11801306,0.02006515,310.89485503,845.75865236,33294.69330657,21527.42424583,0.00049486,0.00054412,0.03723669,0.54460754,-0.49584846,-9.00000000,PASSIVE_SELL
226,100.32848494,100.32551338,0.01686894,0.02045328,-564.19623220,877.56216004,26290.95997654,25450.41116064,0.00049445,0.00053867,-0.09423252,0.54460754,-0.31171696,-10.00000000,PASSIVE_SELL
227,100.26669305,100.27272535,0.12573856,0.02008719,-222.89844348,309.24817695,28329.84346622,25624.09611269,0.00050270,0.00053871,-0.04246913,0.54460754,0.58715518,-9.00000000,PASSIVE_BUY
228,100.29734601,100.29807187,0.13335718,0.02043070,206.24649801,727.50284470,31150.54707957,23147.28926396,0.00049920,0.00053829,0.09244485,0.54408059,0.56534351,-8.00000000,PASSIVE_BUY
229,100.31726820,100.30876458,-0.12013876,0.02021862,157.36055703,1184.29809736,19174.81491162,27248.97925731,0.00049971,0.00053354,-0.01073077,0.54408059,0.41607528,-9.00000000,PASSIVE_SELL
230,100.27411645,100.27328733,0.00773616,0.02081147,-143.00684211,1081.83138726,26389.98622581,25646.28678688,0.00049824,0.00053444,-0.06307394,0.54408059,0.81484672,-10.00000000,PASSIVE_SELL
231,100.22999350,100.22312768,0.10986119,0.02071179,-444.94306147,1265.23417968,30097.40299856,20051.87903124,0.00050267,0.00053534,-0.00097121,0.54408059,1.26643213,-11.00000000,PASSIVE_SELL
232,100.22465972,100.22659744,-0.00830362,0.02057463,-254.19954586,313.39564368,26251.12274946,29195.92183332,0.00049939,0.00053503,0.03878917,0.55024324,0.61612025,-10.00000000,PASSIVE_BUY
233,100.18193091,100.18446526,0.06367656,0.02081985,-529.06373319,345.51356935,19194.27839228,19656.94331608,0.00050327,0.00053132,-0.03739502,0.55760847,0.66815548,-9.00000000,PASSIVE_BUY
234,100.19172702,100.19949956,0.14620018,0.02093463,737.44071972,1326.53027908,23665.92705129,21784.05655988,0.00050230,0.00053087,0.05252492,0.55760847,0.66836756,-8.00000000,PASSIVE_BUY
235,100.19486082,100.19797561,0.03225971,0.02004493,544.30934567,2324.55542248,26427.68225087,30634.35558451,0.00048883,0.00053067,-0.00666230,0.56965943,0.67837020,-7.00000000,PASSIVE_BUY
236,100.19076323,100.18789653,-0.02165944,0.02054541,-832.54446743,1753.40043614,32567.58521075,30404.26309538,0.00048890,0.00053054,-0.00723139,0.56965943,0.71732603,-8.00000000,PASSIVE_SELL
237,100.18694375,100.19131590,-0.20173583,0.02007376,-263.36618238,984.54146781,14656.83501657,27855.22684448,0.00048901,0.00053030,0.00027811,0.57717118,0.68822547,-7.00000000,PASSIVE_BUY
238,100.17208830,100.17662228,-0.01960069,0.02016832,-253.96772849,1255.49179605,25901.64484700,26789.80022433,0.00048966,0.00052440,-0.01103597,0.57717118,0.71288139,-6.00000000,PASSIVE_BUY
239,100.21611368,100.22068771,-0.01838952,0.02024804,544.82690716,1955.89090211,19288.98374988,26180.13595306,0.00049177,0.00052525,0.05888083,0.56417240,0.67878073,-5.00000000,PASSIVE_BUY
240,100.19375070,100.20355319,0.12397651,0.02067479,-456.94296690,1242.93381266,24798.78185948,24420.26239068,0.00048446,0.00052327,-0.06638836,0.56417240,0.71062761,-4.00000000,PASSIVE_BUY
241,100.14412292,100.14386824,0.19038510,0.02046702,-809.03461200,-270.89460087,25330.14746346,18632.62775422,0.00048866,0.00052431,-0.02726480,0.57945544,0.91937224,-5.00000000,PASSIVE_SELL
242,100.10914868,100.11563425,-0.04064073,0.02035428,-460.23370996,-64.69018228,22864.75467729,28930.48934956,0.00049124,0.00052088,0.01465354,0.57945544,0.78989902,-4.00000000,PASSIVE_BUY
243,100.06890875,100.07021334,-0.21385085,0.02027443,-712.42588062,-1434.21029140,16000.34647459,26583.10842363,0.00049292,0.00052073,-0.00526570,0.58380822,0.84039595,-3.00000000,PASSIVE_BUY
244,100.04232606,100.04436183,0.14452900,0.02003536,-614.86392849,-1321.50422976,26216.57641768,20832.14232876,0.00047456,0.00052003,0.01365725,0.60086431,0.92014402,0.00000000,ABORT
245,100.03567496,100.04254002,0.04430993,0.02042460,-457.99259155,-1216.94367184,29930.21060673,27542.91845633,0.00047344,0.00051994,0.01993160,0.60086431,0.92014402,0.00000000,ABORT
246,100.05910372,100.06120207,0.16219960,0.02065827,572.37018617,-1321.30504626,25278.39186552,19633.30156800,0.00046947,0.00051839,0.03007985,0.59145345,0.92014402,0.00000000,ABORT
247,100.07255189,100.07505521,-0.01561878,0.02012199,724.86096145,-1054.24685874,27329.87513447,29130.60669353,0.00044863,0.00051016,-0.00998058,0.59145345,0.92014402,0.00000000,ABORT
248,100.07232081,100.07150870,0.14868690,0.02018540,-830.27555905,-1431.57666358,30079.74316806,19803.77710468,0.00044196,0.00050972,-0.01367926,0.57449431,0.93023673,-1.00000000,PASSIVE_SELL
249,100.11378150,100.10745475,-0.03460554,0.02046139,538.80990813,-317.78416531,28333.78604107,28356.74703414,0.00044190,0.00050274,0.04169178,0.56313340,0.89900672,-2.00000000,PASSIVE_SELL
250,100.05781784,100.05399693,-0.13355536,0.02049030,-452.82023468,-1360.84620663,21413.12383149,29067.72197307,0.00044806,0.00050412,-0.09742436,0.56313340,1.02117921,-3.00000000,PASSIVE_SELL
